"name","email","password","municipality","barangay","sex","birthday","is_pregnant","weight","height","screening_date"
"Test_Male_46m_SU","test46@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-04-05","No","10.200000000000001","96.0","2024-01-15 10:30:00"
"Test_Male_46m_SU2","test46@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-04-05","No","15.299999999999999","96.0","2024-01-15 10:30:00"
"Test_Male_46m_U","test46@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-04-05","No","20.400000000000002","96.0","2024-01-15 10:30:00"
"Test_Male_46m_U2","test46@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-04-05","No","25.5","96.0","2024-01-15 10:30:00"
"Test_Male_46m_N","test46@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-04-05","No","30.599999999999998","96.0","2024-01-15 10:30:00"
"Test_Male_46m_N2","test46@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-04-05","No","36.199999999999996","96.0","2024-01-15 10:30:00"
"Test_Male_46m_N3","test46@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-04-05","No","41.800000000000004","96.0","2024-01-15 10:30:00"
"Test_Male_46m_N4","test46@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-04-05","No","47.4","96.0","2024-01-15 10:30:00"
"Test_Male_46m_O","test46@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-04-05","No","53.0","96.0","2024-01-15 10:30:00"
"Test_Male_46m_O2","test46@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-04-05","No","58.6","96.0","2024-01-15 10:30:00"
"Test_Female_46m_SU","test46f@example.com","password123","MARIVELES","Alion","Female","2020-04-05","No","7.699999999999999","96.0","2024-01-15 10:30:00"
"Test_Female_46m_SU2","test46f@example.com","password123","MARIVELES","Alion","Female","2020-04-05","No","12.7","96.0","2024-01-15 10:30:00"
"Test_Female_46m_U","test46f@example.com","password123","MARIVELES","Alion","Female","2020-04-05","No","17.9","96.0","2024-01-15 10:30:00"
"Test_Female_46m_U2","test46f@example.com","password123","MARIVELES","Alion","Female","2020-04-05","No","22.9","96.0","2024-01-15 10:30:00"
"Test_Female_46m_N","test46f@example.com","password123","MARIVELES","Alion","Female","2020-04-05","No","28.1","96.0","2024-01-15 10:30:00"
"Test_Female_46m_N2","test46f@example.com","password123","MARIVELES","Alion","Female","2020-04-05","No","33.400000000000006","96.0","2024-01-15 10:30:00"
"Test_Female_46m_N3","test46f@example.com","password123","MARIVELES","Alion","Female","2020-04-05","No","39.0","96.0","2024-01-15 10:30:00"
"Test_Female_46m_N4","test46f@example.com","password123","MARIVELES","Alion","Female","2020-04-05","No","44.6","96.0","2024-01-15 10:30:00"
"Test_Female_46m_O","test46f@example.com","password123","MARIVELES","Alion","Female","2020-04-05","No","50.199999999999996","96.0","2024-01-15 10:30:00"
"Test_Female_46m_O2","test46f@example.com","password123","MARIVELES","Alion","Female","2020-04-05","No","55.800000000000004","96.0","2024-01-15 10:30:00"
