"name","email","password","municipality","barangay","sex","birthday","is_pregnant","weight","height","screening_date"
"Test_Male_52m_SU","test52@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-10-08","No","11.4","102.0","2024-01-15 10:30:00"
"Test_Male_52m_SU2","test52@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-10-08","No","17.1","102.0","2024-01-15 10:30:00"
"Test_Male_52m_U","test52@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-10-08","No","22.8","102.0","2024-01-15 10:30:00"
"Test_Male_52m_U2","test52@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-10-08","No","28.5","102.0","2024-01-15 10:30:00"
"Test_Male_52m_N","test52@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-10-08","No","34.2","102.0","2024-01-15 10:30:00"
"Test_Male_52m_N2","test52@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-10-08","No","40.4","102.0","2024-01-15 10:30:00"
"Test_Male_52m_N3","test52@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-10-08","No","46.6","102.0","2024-01-15 10:30:00"
"Test_Male_52m_N4","test52@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-10-08","No","52.800000000000004","102.0","2024-01-15 10:30:00"
"Test_Male_52m_O","test52@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-10-08","No","59.0","102.0","2024-01-15 10:30:00"
"Test_Male_52m_O2","test52@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-10-08","No","65.2","102.0","2024-01-15 10:30:00"
"Test_Female_52m_SU","test52f@example.com","password123","MARIVELES","Alion","Female","2019-10-08","No","8.6","102.0","2024-01-15 10:30:00"
"Test_Female_52m_SU2","test52f@example.com","password123","MARIVELES","Alion","Female","2019-10-08","No","14.2","102.0","2024-01-15 10:30:00"
"Test_Female_52m_U","test52f@example.com","password123","MARIVELES","Alion","Female","2019-10-08","No","20.0","102.0","2024-01-15 10:30:00"
"Test_Female_52m_U2","test52f@example.com","password123","MARIVELES","Alion","Female","2019-10-08","No","25.6","102.0","2024-01-15 10:30:00"
"Test_Female_52m_N","test52f@example.com","password123","MARIVELES","Alion","Female","2019-10-08","No","31.400000000000002","102.0","2024-01-15 10:30:00"
"Test_Female_52m_N2","test52f@example.com","password123","MARIVELES","Alion","Female","2019-10-08","No","37.300000000000004","102.0","2024-01-15 10:30:00"
"Test_Female_52m_N3","test52f@example.com","password123","MARIVELES","Alion","Female","2019-10-08","No","43.5","102.0","2024-01-15 10:30:00"
"Test_Female_52m_N4","test52f@example.com","password123","MARIVELES","Alion","Female","2019-10-08","No","49.699999999999996","102.0","2024-01-15 10:30:00"
"Test_Female_52m_O","test52f@example.com","password123","MARIVELES","Alion","Female","2019-10-08","No","55.9","102.0","2024-01-15 10:30:00"
"Test_Female_52m_O2","test52f@example.com","password123","MARIVELES","Alion","Female","2019-10-08","No","62.1","102.0","2024-01-15 10:30:00"
