"name","email","password","municipality","barangay","sex","birthday","is_pregnant","weight","height","screening_date"
"Test_Male_69m_SU","test69@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2018-05-16","No","14.8","119.0","2024-01-15 10:30:00"
"Test_Male_69m_SU2","test69@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2018-05-16","No","22.2","119.0","2024-01-15 10:30:00"
"Test_Male_69m_U","test69@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2018-05-16","No","29.6","119.0","2024-01-15 10:30:00"
"Test_Male_69m_U2","test69@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2018-05-16","No","37.0","119.0","2024-01-15 10:30:00"
"Test_Male_69m_N","test69@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2018-05-16","No","44.4","119.0","2024-01-15 10:30:00"
"Test_Male_69m_N2","test69@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2018-05-16","No","52.3","119.0","2024-01-15 10:30:00"
"Test_Male_69m_N3","test69@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2018-05-16","No","60.2","119.0","2024-01-15 10:30:00"
"Test_Male_69m_N4","test69@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2018-05-16","No","68.1","119.0","2024-01-15 10:30:00"
"Test_Male_69m_O","test69@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2018-05-16","No","76.0","119.0","2024-01-15 10:30:00"
"Test_Male_69m_O2","test69@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2018-05-16","No","83.9","119.0","2024-01-15 10:30:00"
"Test_Female_69m_SU","test69f@example.com","password123","MARIVELES","Alion","Female","2018-05-16","No","11.15","119.0","2024-01-15 10:30:00"
"Test_Female_69m_SU2","test69f@example.com","password123","MARIVELES","Alion","Female","2018-05-16","No","18.45","119.0","2024-01-15 10:30:00"
"Test_Female_69m_U","test69f@example.com","password123","MARIVELES","Alion","Female","2018-05-16","No","25.95","119.0","2024-01-15 10:30:00"
"Test_Female_69m_U2","test69f@example.com","password123","MARIVELES","Alion","Female","2018-05-16","No","33.25","119.0","2024-01-15 10:30:00"
"Test_Female_69m_N","test69f@example.com","password123","MARIVELES","Alion","Female","2018-05-16","No","40.75","119.0","2024-01-15 10:30:00"
"Test_Female_69m_N2","test69f@example.com","password123","MARIVELES","Alion","Female","2018-05-16","No","48.35","119.0","2024-01-15 10:30:00"
"Test_Female_69m_N3","test69f@example.com","password123","MARIVELES","Alion","Female","2018-05-16","No","56.25","119.0","2024-01-15 10:30:00"
"Test_Female_69m_N4","test69f@example.com","password123","MARIVELES","Alion","Female","2018-05-16","No","64.15","119.0","2024-01-15 10:30:00"
"Test_Female_69m_O","test69f@example.com","password123","MARIVELES","Alion","Female","2018-05-16","No","72.05","119.0","2024-01-15 10:30:00"
"Test_Female_69m_O2","test69f@example.com","password123","MARIVELES","Alion","Female","2018-05-16","No","79.95","119.0","2024-01-15 10:30:00"
