"name","email","password","municipality","barangay","sex","birthday","is_pregnant","weight","height","screening_date"
"Test_Male_57m_SU","test57@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-05-11","No","12.4","107.0","2024-01-15 10:30:00"
"Test_Male_57m_SU2","test57@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-05-11","No","18.599999999999998","107.0","2024-01-15 10:30:00"
"Test_Male_57m_U","test57@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-05-11","No","24.8","107.0","2024-01-15 10:30:00"
"Test_Male_57m_U2","test57@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-05-11","No","31.0","107.0","2024-01-15 10:30:00"
"Test_Male_57m_N","test57@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-05-11","No","37.199999999999996","107.0","2024-01-15 10:30:00"
"Test_Male_57m_N2","test57@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-05-11","No","43.9","107.0","2024-01-15 10:30:00"
"Test_Male_57m_N3","test57@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-05-11","No","50.6","107.0","2024-01-15 10:30:00"
"Test_Male_57m_N4","test57@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-05-11","No","57.300000000000004","107.0","2024-01-15 10:30:00"
"Test_Male_57m_O","test57@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-05-11","No","64.0","107.0","2024-01-15 10:30:00"
"Test_Male_57m_O2","test57@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-05-11","No","70.7","107.0","2024-01-15 10:30:00"
"Test_Female_57m_SU","test57f@example.com","password123","MARIVELES","Alion","Female","2019-05-11","No","9.35","107.0","2024-01-15 10:30:00"
"Test_Female_57m_SU2","test57f@example.com","password123","MARIVELES","Alion","Female","2019-05-11","No","15.45","107.0","2024-01-15 10:30:00"
"Test_Female_57m_U","test57f@example.com","password123","MARIVELES","Alion","Female","2019-05-11","No","21.75","107.0","2024-01-15 10:30:00"
"Test_Female_57m_U2","test57f@example.com","password123","MARIVELES","Alion","Female","2019-05-11","No","27.85","107.0","2024-01-15 10:30:00"
"Test_Female_57m_N","test57f@example.com","password123","MARIVELES","Alion","Female","2019-05-11","No","34.15","107.0","2024-01-15 10:30:00"
"Test_Female_57m_N2","test57f@example.com","password123","MARIVELES","Alion","Female","2019-05-11","No","40.550000000000004","107.0","2024-01-15 10:30:00"
"Test_Female_57m_N3","test57f@example.com","password123","MARIVELES","Alion","Female","2019-05-11","No","47.25","107.0","2024-01-15 10:30:00"
"Test_Female_57m_N4","test57f@example.com","password123","MARIVELES","Alion","Female","2019-05-11","No","53.949999999999996","107.0","2024-01-15 10:30:00"
"Test_Female_57m_O","test57f@example.com","password123","MARIVELES","Alion","Female","2019-05-11","No","60.65","107.0","2024-01-15 10:30:00"
"Test_Female_57m_O2","test57f@example.com","password123","MARIVELES","Alion","Female","2019-05-11","No","67.35","107.0","2024-01-15 10:30:00"
