"name","email","password","municipality","barangay","sex","birthday","is_pregnant","weight","height","screening_date"
"Test_Male_58m_SU","test58@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-04-11","No","12.600000000000001","108.0","2024-01-15 10:30:00"
"Test_Male_58m_SU2","test58@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-04-11","No","18.9","108.0","2024-01-15 10:30:00"
"Test_Male_58m_U","test58@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-04-11","No","25.200000000000003","108.0","2024-01-15 10:30:00"
"Test_Male_58m_U2","test58@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-04-11","No","31.5","108.0","2024-01-15 10:30:00"
"Test_Male_58m_N","test58@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-04-11","No","37.8","108.0","2024-01-15 10:30:00"
"Test_Male_58m_N2","test58@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-04-11","No","44.599999999999994","108.0","2024-01-15 10:30:00"
"Test_Male_58m_N3","test58@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-04-11","No","51.400000000000006","108.0","2024-01-15 10:30:00"
"Test_Male_58m_N4","test58@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-04-11","No","58.2","108.0","2024-01-15 10:30:00"
"Test_Male_58m_O","test58@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-04-11","No","65.0","108.0","2024-01-15 10:30:00"
"Test_Male_58m_O2","test58@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-04-11","No","71.80000000000001","108.0","2024-01-15 10:30:00"
"Test_Female_58m_SU","test58f@example.com","password123","MARIVELES","Alion","Female","2019-04-11","No","9.5","108.0","2024-01-15 10:30:00"
"Test_Female_58m_SU2","test58f@example.com","password123","MARIVELES","Alion","Female","2019-04-11","No","15.7","108.0","2024-01-15 10:30:00"
"Test_Female_58m_U","test58f@example.com","password123","MARIVELES","Alion","Female","2019-04-11","No","22.099999999999998","108.0","2024-01-15 10:30:00"
"Test_Female_58m_U2","test58f@example.com","password123","MARIVELES","Alion","Female","2019-04-11","No","28.3","108.0","2024-01-15 10:30:00"
"Test_Female_58m_N","test58f@example.com","password123","MARIVELES","Alion","Female","2019-04-11","No","34.7","108.0","2024-01-15 10:30:00"
"Test_Female_58m_N2","test58f@example.com","password123","MARIVELES","Alion","Female","2019-04-11","No","41.2","108.0","2024-01-15 10:30:00"
"Test_Female_58m_N3","test58f@example.com","password123","MARIVELES","Alion","Female","2019-04-11","No","48.0","108.0","2024-01-15 10:30:00"
"Test_Female_58m_N4","test58f@example.com","password123","MARIVELES","Alion","Female","2019-04-11","No","54.8","108.0","2024-01-15 10:30:00"
"Test_Female_58m_O","test58f@example.com","password123","MARIVELES","Alion","Female","2019-04-11","No","61.599999999999994","108.0","2024-01-15 10:30:00"
"Test_Female_58m_O2","test58f@example.com","password123","MARIVELES","Alion","Female","2019-04-11","No","68.4","108.0","2024-01-15 10:30:00"
