"name","email","password","municipality","barangay","sex","birthday","is_pregnant","weight","height","screening_date"
"Test_Male_3m_SU","test3@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2023-10-17","No","1.6","53.0","2024-01-15 10:30:00"
"Test_Male_3m_SU2","test3@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2023-10-17","No","2.4","53.0","2024-01-15 10:30:00"
"Test_Male_3m_U","test3@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2023-10-17","No","3.2","53.0","2024-01-15 10:30:00"
"Test_Male_3m_U2","test3@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2023-10-17","No","4.0","53.0","2024-01-15 10:30:00"
"Test_Male_3m_N","test3@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2023-10-17","No","4.8","53.0","2024-01-15 10:30:00"
"Test_Male_3m_N2","test3@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2023-10-17","No","6.1","53.0","2024-01-15 10:30:00"
"Test_Male_3m_N3","test3@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2023-10-17","No","7.4","53.0","2024-01-15 10:30:00"
"Test_Male_3m_N4","test3@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2023-10-17","No","8.7","53.0","2024-01-15 10:30:00"
"Test_Male_3m_O","test3@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2023-10-17","No","10.0","53.0","2024-01-15 10:30:00"
"Test_Male_3m_O2","test3@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2023-10-17","No","11.3","53.0","2024-01-15 10:30:00"
"Test_Female_3m_SU","test3f@example.com","password123","MARIVELES","Alion","Female","2023-10-17","No","1.25","53.0","2024-01-15 10:30:00"
"Test_Female_3m_SU2","test3f@example.com","password123","MARIVELES","Alion","Female","2023-10-17","No","1.95","53.0","2024-01-15 10:30:00"
"Test_Female_3m_U","test3f@example.com","password123","MARIVELES","Alion","Female","2023-10-17","No","2.8499999999999996","53.0","2024-01-15 10:30:00"
"Test_Female_3m_U2","test3f@example.com","password123","MARIVELES","Alion","Female","2023-10-17","No","3.5500000000000003","53.0","2024-01-15 10:30:00"
"Test_Female_3m_N","test3f@example.com","password123","MARIVELES","Alion","Female","2023-10-17","No","4.45","53.0","2024-01-15 10:30:00"
"Test_Female_3m_N2","test3f@example.com","password123","MARIVELES","Alion","Female","2023-10-17","No","5.45","53.0","2024-01-15 10:30:00"
"Test_Female_3m_N3","test3f@example.com","password123","MARIVELES","Alion","Female","2023-10-17","No","6.75","53.0","2024-01-15 10:30:00"
"Test_Female_3m_N4","test3f@example.com","password123","MARIVELES","Alion","Female","2023-10-17","No","8.05","53.0","2024-01-15 10:30:00"
"Test_Female_3m_O","test3f@example.com","password123","MARIVELES","Alion","Female","2023-10-17","No","9.35","53.0","2024-01-15 10:30:00"
"Test_Female_3m_O2","test3f@example.com","password123","MARIVELES","Alion","Female","2023-10-17","No","10.65","53.0","2024-01-15 10:30:00"
