"name","email","password","municipality","barangay","sex","birthday","is_pregnant","weight","height","screening_date"
"Test_Male_29m_SU","test29@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2021-08-28","No","6.800000000000001","79.0","2024-01-15 10:30:00"
"Test_Male_29m_SU2","test29@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2021-08-28","No","10.2","79.0","2024-01-15 10:30:00"
"Test_Male_29m_U","test29@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2021-08-28","No","13.600000000000001","79.0","2024-01-15 10:30:00"
"Test_Male_29m_U2","test29@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2021-08-28","No","17.0","79.0","2024-01-15 10:30:00"
"Test_Male_29m_N","test29@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2021-08-28","No","20.4","79.0","2024-01-15 10:30:00"
"Test_Male_29m_N2","test29@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2021-08-28","No","24.299999999999997","79.0","2024-01-15 10:30:00"
"Test_Male_29m_N3","test29@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2021-08-28","No","28.200000000000003","79.0","2024-01-15 10:30:00"
"Test_Male_29m_N4","test29@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2021-08-28","No","32.1","79.0","2024-01-15 10:30:00"
"Test_Male_29m_O","test29@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2021-08-28","No","36.0","79.0","2024-01-15 10:30:00"
"Test_Male_29m_O2","test29@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2021-08-28","No","39.900000000000006","79.0","2024-01-15 10:30:00"
"Test_Female_29m_SU","test29f@example.com","password123","MARIVELES","Alion","Female","2021-08-28","No","5.1499999999999995","79.0","2024-01-15 10:30:00"
"Test_Female_29m_SU2","test29f@example.com","password123","MARIVELES","Alion","Female","2021-08-28","No","8.45","79.0","2024-01-15 10:30:00"
"Test_Female_29m_U","test29f@example.com","password123","MARIVELES","Alion","Female","2021-08-28","No","11.95","79.0","2024-01-15 10:30:00"
"Test_Female_29m_U2","test29f@example.com","password123","MARIVELES","Alion","Female","2021-08-28","No","15.25","79.0","2024-01-15 10:30:00"
"Test_Female_29m_N","test29f@example.com","password123","MARIVELES","Alion","Female","2021-08-28","No","18.75","79.0","2024-01-15 10:30:00"
"Test_Female_29m_N2","test29f@example.com","password123","MARIVELES","Alion","Female","2021-08-28","No","22.35","79.0","2024-01-15 10:30:00"
"Test_Female_29m_N3","test29f@example.com","password123","MARIVELES","Alion","Female","2021-08-28","No","26.25","79.0","2024-01-15 10:30:00"
"Test_Female_29m_N4","test29f@example.com","password123","MARIVELES","Alion","Female","2021-08-28","No","30.15","79.0","2024-01-15 10:30:00"
"Test_Female_29m_O","test29f@example.com","password123","MARIVELES","Alion","Female","2021-08-28","No","34.05","79.0","2024-01-15 10:30:00"
"Test_Female_29m_O2","test29f@example.com","password123","MARIVELES","Alion","Female","2021-08-28","No","37.95","79.0","2024-01-15 10:30:00"
