"name","email","password","municipality","barangay","sex","birthday","is_pregnant","weight","height","screening_date"
"Test_Male_42m_SU","test42@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-08-03","No","9.4","92.0","2024-01-15 10:30:00"
"Test_Male_42m_SU2","test42@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-08-03","No","14.1","92.0","2024-01-15 10:30:00"
"Test_Male_42m_U","test42@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-08-03","No","18.8","92.0","2024-01-15 10:30:00"
"Test_Male_42m_U2","test42@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-08-03","No","23.5","92.0","2024-01-15 10:30:00"
"Test_Male_42m_N","test42@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-08-03","No","28.2","92.0","2024-01-15 10:30:00"
"Test_Male_42m_N2","test42@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-08-03","No","33.4","92.0","2024-01-15 10:30:00"
"Test_Male_42m_N3","test42@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-08-03","No","38.6","92.0","2024-01-15 10:30:00"
"Test_Male_42m_N4","test42@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-08-03","No","43.800000000000004","92.0","2024-01-15 10:30:00"
"Test_Male_42m_O","test42@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-08-03","No","49.0","92.0","2024-01-15 10:30:00"
"Test_Male_42m_O2","test42@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-08-03","No","54.2","92.0","2024-01-15 10:30:00"
"Test_Female_42m_SU","test42f@example.com","password123","MARIVELES","Alion","Female","2020-08-03","No","7.1","92.0","2024-01-15 10:30:00"
"Test_Female_42m_SU2","test42f@example.com","password123","MARIVELES","Alion","Female","2020-08-03","No","11.7","92.0","2024-01-15 10:30:00"
"Test_Female_42m_U","test42f@example.com","password123","MARIVELES","Alion","Female","2020-08-03","No","16.5","92.0","2024-01-15 10:30:00"
"Test_Female_42m_U2","test42f@example.com","password123","MARIVELES","Alion","Female","2020-08-03","No","21.1","92.0","2024-01-15 10:30:00"
"Test_Female_42m_N","test42f@example.com","password123","MARIVELES","Alion","Female","2020-08-03","No","25.900000000000002","92.0","2024-01-15 10:30:00"
"Test_Female_42m_N2","test42f@example.com","password123","MARIVELES","Alion","Female","2020-08-03","No","30.8","92.0","2024-01-15 10:30:00"
"Test_Female_42m_N3","test42f@example.com","password123","MARIVELES","Alion","Female","2020-08-03","No","36.0","92.0","2024-01-15 10:30:00"
"Test_Female_42m_N4","test42f@example.com","password123","MARIVELES","Alion","Female","2020-08-03","No","41.199999999999996","92.0","2024-01-15 10:30:00"
"Test_Female_42m_O","test42f@example.com","password123","MARIVELES","Alion","Female","2020-08-03","No","46.4","92.0","2024-01-15 10:30:00"
"Test_Female_42m_O2","test42f@example.com","password123","MARIVELES","Alion","Female","2020-08-03","No","51.6","92.0","2024-01-15 10:30:00"
