"name","email","password","municipality","barangay","sex","birthday","is_pregnant","weight","height","screening_date"
"Test_Male_70m_SU","test70@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2018-04-16","No","15.0","120.0","2024-01-15 10:30:00"
"Test_Male_70m_SU2","test70@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2018-04-16","No","22.5","120.0","2024-01-15 10:30:00"
"Test_Male_70m_U","test70@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2018-04-16","No","30.0","120.0","2024-01-15 10:30:00"
"Test_Male_70m_U2","test70@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2018-04-16","No","37.5","120.0","2024-01-15 10:30:00"
"Test_Male_70m_N","test70@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2018-04-16","No","45.0","120.0","2024-01-15 10:30:00"
"Test_Male_70m_N2","test70@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2018-04-16","No","53.0","120.0","2024-01-15 10:30:00"
"Test_Male_70m_N3","test70@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2018-04-16","No","61.0","120.0","2024-01-15 10:30:00"
"Test_Male_70m_N4","test70@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2018-04-16","No","69.0","120.0","2024-01-15 10:30:00"
"Test_Male_70m_O","test70@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2018-04-16","No","77.0","120.0","2024-01-15 10:30:00"
"Test_Male_70m_O2","test70@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2018-04-16","No","85.0","120.0","2024-01-15 10:30:00"
"Test_Female_70m_SU","test70f@example.com","password123","MARIVELES","Alion","Female","2018-04-16","No","11.3","120.0","2024-01-15 10:30:00"
"Test_Female_70m_SU2","test70f@example.com","password123","MARIVELES","Alion","Female","2018-04-16","No","18.7","120.0","2024-01-15 10:30:00"
"Test_Female_70m_U","test70f@example.com","password123","MARIVELES","Alion","Female","2018-04-16","No","26.3","120.0","2024-01-15 10:30:00"
"Test_Female_70m_U2","test70f@example.com","password123","MARIVELES","Alion","Female","2018-04-16","No","33.7","120.0","2024-01-15 10:30:00"
"Test_Female_70m_N","test70f@example.com","password123","MARIVELES","Alion","Female","2018-04-16","No","41.3","120.0","2024-01-15 10:30:00"
"Test_Female_70m_N2","test70f@example.com","password123","MARIVELES","Alion","Female","2018-04-16","No","49.0","120.0","2024-01-15 10:30:00"
"Test_Female_70m_N3","test70f@example.com","password123","MARIVELES","Alion","Female","2018-04-16","No","57.0","120.0","2024-01-15 10:30:00"
"Test_Female_70m_N4","test70f@example.com","password123","MARIVELES","Alion","Female","2018-04-16","No","65.0","120.0","2024-01-15 10:30:00"
"Test_Female_70m_O","test70f@example.com","password123","MARIVELES","Alion","Female","2018-04-16","No","73.0","120.0","2024-01-15 10:30:00"
"Test_Female_70m_O2","test70f@example.com","password123","MARIVELES","Alion","Female","2018-04-16","No","81.0","120.0","2024-01-15 10:30:00"
