"name","email","password","municipality","barangay","sex","birthday","is_pregnant","weight","height","screening_date"
"Test_Male_24m_SU","test24@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-01-25","No","5.800000000000001","74.0","2024-01-15 10:30:00"
"Test_Male_24m_SU2","test24@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-01-25","No","8.7","74.0","2024-01-15 10:30:00"
"Test_Male_24m_U","test24@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-01-25","No","11.600000000000001","74.0","2024-01-15 10:30:00"
"Test_Male_24m_U2","test24@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-01-25","No","14.5","74.0","2024-01-15 10:30:00"
"Test_Male_24m_N","test24@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-01-25","No","17.4","74.0","2024-01-15 10:30:00"
"Test_Male_24m_N2","test24@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-01-25","No","20.799999999999997","74.0","2024-01-15 10:30:00"
"Test_Male_24m_N3","test24@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-01-25","No","24.200000000000003","74.0","2024-01-15 10:30:00"
"Test_Male_24m_N4","test24@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-01-25","No","27.6","74.0","2024-01-15 10:30:00"
"Test_Male_24m_O","test24@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-01-25","No","31.0","74.0","2024-01-15 10:30:00"
"Test_Male_24m_O2","test24@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-01-25","No","34.400000000000006","74.0","2024-01-15 10:30:00"
"Test_Female_24m_SU","test24f@example.com","password123","MARIVELES","Alion","Female","2022-01-25","No","4.3999999999999995","74.0","2024-01-15 10:30:00"
"Test_Female_24m_SU2","test24f@example.com","password123","MARIVELES","Alion","Female","2022-01-25","No","7.2","74.0","2024-01-15 10:30:00"
"Test_Female_24m_U","test24f@example.com","password123","MARIVELES","Alion","Female","2022-01-25","No","10.2","74.0","2024-01-15 10:30:00"
"Test_Female_24m_U2","test24f@example.com","password123","MARIVELES","Alion","Female","2022-01-25","No","13.0","74.0","2024-01-15 10:30:00"
"Test_Female_24m_N","test24f@example.com","password123","MARIVELES","Alion","Female","2022-01-25","No","16.0","74.0","2024-01-15 10:30:00"
"Test_Female_24m_N2","test24f@example.com","password123","MARIVELES","Alion","Female","2022-01-25","No","19.1","74.0","2024-01-15 10:30:00"
"Test_Female_24m_N3","test24f@example.com","password123","MARIVELES","Alion","Female","2022-01-25","No","22.5","74.0","2024-01-15 10:30:00"
"Test_Female_24m_N4","test24f@example.com","password123","MARIVELES","Alion","Female","2022-01-25","No","25.9","74.0","2024-01-15 10:30:00"
"Test_Female_24m_O","test24f@example.com","password123","MARIVELES","Alion","Female","2022-01-25","No","29.299999999999997","74.0","2024-01-15 10:30:00"
"Test_Female_24m_O2","test24f@example.com","password123","MARIVELES","Alion","Female","2022-01-25","No","32.7","74.0","2024-01-15 10:30:00"
