"name","email","password","municipality","barangay","sex","birthday","is_pregnant","weight","height","screening_date"
"Test_Male_18m_SU","test18@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-07-24","No","4.6","68.0","2024-01-15 10:30:00"
"Test_Male_18m_SU2","test18@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-07-24","No","6.8999999999999995","68.0","2024-01-15 10:30:00"
"Test_Male_18m_U","test18@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-07-24","No","9.2","68.0","2024-01-15 10:30:00"
"Test_Male_18m_U2","test18@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-07-24","No","11.5","68.0","2024-01-15 10:30:00"
"Test_Male_18m_N","test18@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-07-24","No","13.799999999999999","68.0","2024-01-15 10:30:00"
"Test_Male_18m_N2","test18@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-07-24","No","16.6","68.0","2024-01-15 10:30:00"
"Test_Male_18m_N3","test18@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-07-24","No","19.4","68.0","2024-01-15 10:30:00"
"Test_Male_18m_N4","test18@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-07-24","No","22.2","68.0","2024-01-15 10:30:00"
"Test_Male_18m_O","test18@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-07-24","No","25.0","68.0","2024-01-15 10:30:00"
"Test_Male_18m_O2","test18@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-07-24","No","27.8","68.0","2024-01-15 10:30:00"
"Test_Female_18m_SU","test18f@example.com","password123","MARIVELES","Alion","Female","2022-07-24","No","3.5","68.0","2024-01-15 10:30:00"
"Test_Female_18m_SU2","test18f@example.com","password123","MARIVELES","Alion","Female","2022-07-24","No","5.7","68.0","2024-01-15 10:30:00"
"Test_Female_18m_U","test18f@example.com","password123","MARIVELES","Alion","Female","2022-07-24","No","8.1","68.0","2024-01-15 10:30:00"
"Test_Female_18m_U2","test18f@example.com","password123","MARIVELES","Alion","Female","2022-07-24","No","10.3","68.0","2024-01-15 10:30:00"
"Test_Female_18m_N","test18f@example.com","password123","MARIVELES","Alion","Female","2022-07-24","No","12.7","68.0","2024-01-15 10:30:00"
"Test_Female_18m_N2","test18f@example.com","password123","MARIVELES","Alion","Female","2022-07-24","No","15.200000000000001","68.0","2024-01-15 10:30:00"
"Test_Female_18m_N3","test18f@example.com","password123","MARIVELES","Alion","Female","2022-07-24","No","18.0","68.0","2024-01-15 10:30:00"
"Test_Female_18m_N4","test18f@example.com","password123","MARIVELES","Alion","Female","2022-07-24","No","20.799999999999997","68.0","2024-01-15 10:30:00"
"Test_Female_18m_O","test18f@example.com","password123","MARIVELES","Alion","Female","2022-07-24","No","23.599999999999998","68.0","2024-01-15 10:30:00"
"Test_Female_18m_O2","test18f@example.com","password123","MARIVELES","Alion","Female","2022-07-24","No","26.400000000000002","68.0","2024-01-15 10:30:00"
