"name","email","password","municipality","barangay","sex","birthday","is_pregnant","weight","height","screening_date"
"Test_Male_17m_SU","test17@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-08-23","No","4.4","67.0","2024-01-15 10:30:00"
"Test_Male_17m_SU2","test17@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-08-23","No","6.6","67.0","2024-01-15 10:30:00"
"Test_Male_17m_U","test17@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-08-23","No","8.8","67.0","2024-01-15 10:30:00"
"Test_Male_17m_U2","test17@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-08-23","No","11.0","67.0","2024-01-15 10:30:00"
"Test_Male_17m_N","test17@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-08-23","No","13.2","67.0","2024-01-15 10:30:00"
"Test_Male_17m_N2","test17@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-08-23","No","15.899999999999999","67.0","2024-01-15 10:30:00"
"Test_Male_17m_N3","test17@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-08-23","No","18.6","67.0","2024-01-15 10:30:00"
"Test_Male_17m_N4","test17@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-08-23","No","21.3","67.0","2024-01-15 10:30:00"
"Test_Male_17m_O","test17@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-08-23","No","24.0","67.0","2024-01-15 10:30:00"
"Test_Male_17m_O2","test17@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-08-23","No","26.700000000000003","67.0","2024-01-15 10:30:00"
"Test_Female_17m_SU","test17f@example.com","password123","MARIVELES","Alion","Female","2022-08-23","No","3.3499999999999996","67.0","2024-01-15 10:30:00"
"Test_Female_17m_SU2","test17f@example.com","password123","MARIVELES","Alion","Female","2022-08-23","No","5.45","67.0","2024-01-15 10:30:00"
"Test_Female_17m_U","test17f@example.com","password123","MARIVELES","Alion","Female","2022-08-23","No","7.749999999999999","67.0","2024-01-15 10:30:00"
"Test_Female_17m_U2","test17f@example.com","password123","MARIVELES","Alion","Female","2022-08-23","No","9.850000000000001","67.0","2024-01-15 10:30:00"
"Test_Female_17m_N","test17f@example.com","password123","MARIVELES","Alion","Female","2022-08-23","No","12.150000000000002","67.0","2024-01-15 10:30:00"
"Test_Female_17m_N2","test17f@example.com","password123","MARIVELES","Alion","Female","2022-08-23","No","14.55","67.0","2024-01-15 10:30:00"
"Test_Female_17m_N3","test17f@example.com","password123","MARIVELES","Alion","Female","2022-08-23","No","17.25","67.0","2024-01-15 10:30:00"
"Test_Female_17m_N4","test17f@example.com","password123","MARIVELES","Alion","Female","2022-08-23","No","19.95","67.0","2024-01-15 10:30:00"
"Test_Female_17m_O","test17f@example.com","password123","MARIVELES","Alion","Female","2022-08-23","No","22.65","67.0","2024-01-15 10:30:00"
"Test_Female_17m_O2","test17f@example.com","password123","MARIVELES","Alion","Female","2022-08-23","No","25.35","67.0","2024-01-15 10:30:00"
