"name","email","password","municipality","barangay","sex","birthday","is_pregnant","weight","height","screening_date"
"Test_Male_59m_SU","test59@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-03-12","No","12.8","109.0","2024-01-15 10:30:00"
"Test_Male_59m_SU2","test59@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-03-12","No","19.2","109.0","2024-01-15 10:30:00"
"Test_Male_59m_U","test59@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-03-12","No","25.6","109.0","2024-01-15 10:30:00"
"Test_Male_59m_U2","test59@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-03-12","No","32.0","109.0","2024-01-15 10:30:00"
"Test_Male_59m_N","test59@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-03-12","No","38.4","109.0","2024-01-15 10:30:00"
"Test_Male_59m_N2","test59@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-03-12","No","45.3","109.0","2024-01-15 10:30:00"
"Test_Male_59m_N3","test59@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-03-12","No","52.2","109.0","2024-01-15 10:30:00"
"Test_Male_59m_N4","test59@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-03-12","No","59.1","109.0","2024-01-15 10:30:00"
"Test_Male_59m_O","test59@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-03-12","No","66.0","109.0","2024-01-15 10:30:00"
"Test_Male_59m_O2","test59@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2019-03-12","No","72.9","109.0","2024-01-15 10:30:00"
"Test_Female_59m_SU","test59f@example.com","password123","MARIVELES","Alion","Female","2019-03-12","No","9.65","109.0","2024-01-15 10:30:00"
"Test_Female_59m_SU2","test59f@example.com","password123","MARIVELES","Alion","Female","2019-03-12","No","15.95","109.0","2024-01-15 10:30:00"
"Test_Female_59m_U","test59f@example.com","password123","MARIVELES","Alion","Female","2019-03-12","No","22.45","109.0","2024-01-15 10:30:00"
"Test_Female_59m_U2","test59f@example.com","password123","MARIVELES","Alion","Female","2019-03-12","No","28.75","109.0","2024-01-15 10:30:00"
"Test_Female_59m_N","test59f@example.com","password123","MARIVELES","Alion","Female","2019-03-12","No","35.25","109.0","2024-01-15 10:30:00"
"Test_Female_59m_N2","test59f@example.com","password123","MARIVELES","Alion","Female","2019-03-12","No","41.85","109.0","2024-01-15 10:30:00"
"Test_Female_59m_N3","test59f@example.com","password123","MARIVELES","Alion","Female","2019-03-12","No","48.75","109.0","2024-01-15 10:30:00"
"Test_Female_59m_N4","test59f@example.com","password123","MARIVELES","Alion","Female","2019-03-12","No","55.65","109.0","2024-01-15 10:30:00"
"Test_Female_59m_O","test59f@example.com","password123","MARIVELES","Alion","Female","2019-03-12","No","62.55","109.0","2024-01-15 10:30:00"
"Test_Female_59m_O2","test59f@example.com","password123","MARIVELES","Alion","Female","2019-03-12","No","69.45","109.0","2024-01-15 10:30:00"
