"name","email","password","municipality","barangay","sex","birthday","is_pregnant","weight","height","screening_date"
"Test_Male_7m_SU","test7@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2023-06-19","No","2.4000000000000004","57.0","2024-01-15 10:30:00"
"Test_Male_7m_SU2","test7@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2023-06-19","No","3.6","57.0","2024-01-15 10:30:00"
"Test_Male_7m_U","test7@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2023-06-19","No","4.800000000000001","57.0","2024-01-15 10:30:00"
"Test_Male_7m_U2","test7@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2023-06-19","No","6.0","57.0","2024-01-15 10:30:00"
"Test_Male_7m_N","test7@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2023-06-19","No","7.2","57.0","2024-01-15 10:30:00"
"Test_Male_7m_N2","test7@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2023-06-19","No","8.899999999999999","57.0","2024-01-15 10:30:00"
"Test_Male_7m_N3","test7@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2023-06-19","No","10.600000000000001","57.0","2024-01-15 10:30:00"
"Test_Male_7m_N4","test7@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2023-06-19","No","12.3","57.0","2024-01-15 10:30:00"
"Test_Male_7m_O","test7@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2023-06-19","No","14.0","57.0","2024-01-15 10:30:00"
"Test_Male_7m_O2","test7@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2023-06-19","No","15.700000000000001","57.0","2024-01-15 10:30:00"
"Test_Female_7m_SU","test7f@example.com","password123","MARIVELES","Alion","Female","2023-06-19","No","1.85","57.0","2024-01-15 10:30:00"
"Test_Female_7m_SU2","test7f@example.com","password123","MARIVELES","Alion","Female","2023-06-19","No","2.95","57.0","2024-01-15 10:30:00"
"Test_Female_7m_U","test7f@example.com","password123","MARIVELES","Alion","Female","2023-06-19","No","4.25","57.0","2024-01-15 10:30:00"
"Test_Female_7m_U2","test7f@example.com","password123","MARIVELES","Alion","Female","2023-06-19","No","5.35","57.0","2024-01-15 10:30:00"
"Test_Female_7m_N","test7f@example.com","password123","MARIVELES","Alion","Female","2023-06-19","No","6.65","57.0","2024-01-15 10:30:00"
"Test_Female_7m_N2","test7f@example.com","password123","MARIVELES","Alion","Female","2023-06-19","No","8.05","57.0","2024-01-15 10:30:00"
"Test_Female_7m_N3","test7f@example.com","password123","MARIVELES","Alion","Female","2023-06-19","No","9.75","57.0","2024-01-15 10:30:00"
"Test_Female_7m_N4","test7f@example.com","password123","MARIVELES","Alion","Female","2023-06-19","No","11.45","57.0","2024-01-15 10:30:00"
"Test_Female_7m_O","test7f@example.com","password123","MARIVELES","Alion","Female","2023-06-19","No","13.149999999999999","57.0","2024-01-15 10:30:00"
"Test_Female_7m_O2","test7f@example.com","password123","MARIVELES","Alion","Female","2023-06-19","No","14.850000000000001","57.0","2024-01-15 10:30:00"
