"name","email","password","municipality","barangay","sex","birthday","is_pregnant","weight","height","screening_date"
"Test_Male_44m_SU","test44@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-06-04","No","9.8","94.0","2024-01-15 10:30:00"
"Test_Male_44m_SU2","test44@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-06-04","No","14.7","94.0","2024-01-15 10:30:00"
"Test_Male_44m_U","test44@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-06-04","No","19.6","94.0","2024-01-15 10:30:00"
"Test_Male_44m_U2","test44@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-06-04","No","24.5","94.0","2024-01-15 10:30:00"
"Test_Male_44m_N","test44@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-06-04","No","29.4","94.0","2024-01-15 10:30:00"
"Test_Male_44m_N2","test44@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-06-04","No","34.8","94.0","2024-01-15 10:30:00"
"Test_Male_44m_N3","test44@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-06-04","No","40.2","94.0","2024-01-15 10:30:00"
"Test_Male_44m_N4","test44@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-06-04","No","45.6","94.0","2024-01-15 10:30:00"
"Test_Male_44m_O","test44@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-06-04","No","51.0","94.0","2024-01-15 10:30:00"
"Test_Male_44m_O2","test44@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-06-04","No","56.400000000000006","94.0","2024-01-15 10:30:00"
"Test_Female_44m_SU","test44f@example.com","password123","MARIVELES","Alion","Female","2020-06-04","No","7.3999999999999995","94.0","2024-01-15 10:30:00"
"Test_Female_44m_SU2","test44f@example.com","password123","MARIVELES","Alion","Female","2020-06-04","No","12.2","94.0","2024-01-15 10:30:00"
"Test_Female_44m_U","test44f@example.com","password123","MARIVELES","Alion","Female","2020-06-04","No","17.2","94.0","2024-01-15 10:30:00"
"Test_Female_44m_U2","test44f@example.com","password123","MARIVELES","Alion","Female","2020-06-04","No","22.0","94.0","2024-01-15 10:30:00"
"Test_Female_44m_N","test44f@example.com","password123","MARIVELES","Alion","Female","2020-06-04","No","27.000000000000004","94.0","2024-01-15 10:30:00"
"Test_Female_44m_N2","test44f@example.com","password123","MARIVELES","Alion","Female","2020-06-04","No","32.1","94.0","2024-01-15 10:30:00"
"Test_Female_44m_N3","test44f@example.com","password123","MARIVELES","Alion","Female","2020-06-04","No","37.5","94.0","2024-01-15 10:30:00"
"Test_Female_44m_N4","test44f@example.com","password123","MARIVELES","Alion","Female","2020-06-04","No","42.9","94.0","2024-01-15 10:30:00"
"Test_Female_44m_O","test44f@example.com","password123","MARIVELES","Alion","Female","2020-06-04","No","48.3","94.0","2024-01-15 10:30:00"
"Test_Female_44m_O2","test44f@example.com","password123","MARIVELES","Alion","Female","2020-06-04","No","53.7","94.0","2024-01-15 10:30:00"
