"name","email","password","municipality","barangay","sex","birthday","is_pregnant","weight","height","screening_date"
"Test_Male_43m_SU","test43@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-07-04","No","9.6","93.0","2024-01-15 10:30:00"
"Test_Male_43m_SU2","test43@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-07-04","No","14.4","93.0","2024-01-15 10:30:00"
"Test_Male_43m_U","test43@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-07-04","No","19.2","93.0","2024-01-15 10:30:00"
"Test_Male_43m_U2","test43@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-07-04","No","24.0","93.0","2024-01-15 10:30:00"
"Test_Male_43m_N","test43@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-07-04","No","28.8","93.0","2024-01-15 10:30:00"
"Test_Male_43m_N2","test43@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-07-04","No","34.099999999999994","93.0","2024-01-15 10:30:00"
"Test_Male_43m_N3","test43@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-07-04","No","39.4","93.0","2024-01-15 10:30:00"
"Test_Male_43m_N4","test43@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-07-04","No","44.7","93.0","2024-01-15 10:30:00"
"Test_Male_43m_O","test43@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-07-04","No","50.0","93.0","2024-01-15 10:30:00"
"Test_Male_43m_O2","test43@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2020-07-04","No","55.300000000000004","93.0","2024-01-15 10:30:00"
"Test_Female_43m_SU","test43f@example.com","password123","MARIVELES","Alion","Female","2020-07-04","No","7.25","93.0","2024-01-15 10:30:00"
"Test_Female_43m_SU2","test43f@example.com","password123","MARIVELES","Alion","Female","2020-07-04","No","11.95","93.0","2024-01-15 10:30:00"
"Test_Female_43m_U","test43f@example.com","password123","MARIVELES","Alion","Female","2020-07-04","No","16.849999999999998","93.0","2024-01-15 10:30:00"
"Test_Female_43m_U2","test43f@example.com","password123","MARIVELES","Alion","Female","2020-07-04","No","21.55","93.0","2024-01-15 10:30:00"
"Test_Female_43m_N","test43f@example.com","password123","MARIVELES","Alion","Female","2020-07-04","No","26.450000000000003","93.0","2024-01-15 10:30:00"
"Test_Female_43m_N2","test43f@example.com","password123","MARIVELES","Alion","Female","2020-07-04","No","31.45","93.0","2024-01-15 10:30:00"
"Test_Female_43m_N3","test43f@example.com","password123","MARIVELES","Alion","Female","2020-07-04","No","36.75","93.0","2024-01-15 10:30:00"
"Test_Female_43m_N4","test43f@example.com","password123","MARIVELES","Alion","Female","2020-07-04","No","42.05","93.0","2024-01-15 10:30:00"
"Test_Female_43m_O","test43f@example.com","password123","MARIVELES","Alion","Female","2020-07-04","No","47.35","93.0","2024-01-15 10:30:00"
"Test_Female_43m_O2","test43f@example.com","password123","MARIVELES","Alion","Female","2020-07-04","No","52.65","93.0","2024-01-15 10:30:00"
