"name","email","password","municipality","barangay","sex","birthday","is_pregnant","weight","height","screening_date"
"Test_Male_16m_SU","test16@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-09-22","No","4.2","66.0","2024-01-15 10:30:00"
"Test_Male_16m_SU2","test16@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-09-22","No","6.3","66.0","2024-01-15 10:30:00"
"Test_Male_16m_U","test16@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-09-22","No","8.4","66.0","2024-01-15 10:30:00"
"Test_Male_16m_U2","test16@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-09-22","No","10.5","66.0","2024-01-15 10:30:00"
"Test_Male_16m_N","test16@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-09-22","No","12.6","66.0","2024-01-15 10:30:00"
"Test_Male_16m_N2","test16@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-09-22","No","15.2","66.0","2024-01-15 10:30:00"
"Test_Male_16m_N3","test16@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-09-22","No","17.8","66.0","2024-01-15 10:30:00"
"Test_Male_16m_N4","test16@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-09-22","No","20.4","66.0","2024-01-15 10:30:00"
"Test_Male_16m_O","test16@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-09-22","No","23.0","66.0","2024-01-15 10:30:00"
"Test_Male_16m_O2","test16@example.com","password123","CITY OF BALANGA","Bagumbayan","Male","2022-09-22","No","25.6","66.0","2024-01-15 10:30:00"
"Test_Female_16m_SU","test16f@example.com","password123","MARIVELES","Alion","Female","2022-09-22","No","3.2","66.0","2024-01-15 10:30:00"
"Test_Female_16m_SU2","test16f@example.com","password123","MARIVELES","Alion","Female","2022-09-22","No","5.2","66.0","2024-01-15 10:30:00"
"Test_Female_16m_U","test16f@example.com","password123","MARIVELES","Alion","Female","2022-09-22","No","7.3999999999999995","66.0","2024-01-15 10:30:00"
"Test_Female_16m_U2","test16f@example.com","password123","MARIVELES","Alion","Female","2022-09-22","No","9.4","66.0","2024-01-15 10:30:00"
"Test_Female_16m_N","test16f@example.com","password123","MARIVELES","Alion","Female","2022-09-22","No","11.600000000000001","66.0","2024-01-15 10:30:00"
"Test_Female_16m_N2","test16f@example.com","password123","MARIVELES","Alion","Female","2022-09-22","No","13.9","66.0","2024-01-15 10:30:00"
"Test_Female_16m_N3","test16f@example.com","password123","MARIVELES","Alion","Female","2022-09-22","No","16.5","66.0","2024-01-15 10:30:00"
"Test_Female_16m_N4","test16f@example.com","password123","MARIVELES","Alion","Female","2022-09-22","No","19.1","66.0","2024-01-15 10:30:00"
"Test_Female_16m_O","test16f@example.com","password123","MARIVELES","Alion","Female","2022-09-22","No","21.7","66.0","2024-01-15 10:30:00"
"Test_Female_16m_O2","test16f@example.com","password123","MARIVELES","Alion","Female","2022-09-22","No","24.3","66.0","2024-01-15 10:30:00"
